Stat,Type,Bths,SF,Stat Date,CDOM,Bds,Year,Month,Day,Agg_Average Days on Market,Agg_Average Percent of Last List Price,Agg_Average Percent of Last Original Price,Agg_Average Price Per Square Foot,Agg_Average Sales Price,Agg_Closed Sales,Agg_Homes for Sale,Agg_Median Days on Market,Agg_Median Percent of Last List Price,Agg_Median Percent of Last Original Price,Agg_Median Price Per Square Foot,Agg_Median Sales Price,Agg_Months Supply of Inventory (Closed),Agg_Months Supply of Inventory (Pending),Agg_New Listings,Agg_Pending Sales,Price_Per_SF,Total_Rooms,Bths_Bds_Ratio,Price_per_Bedroom,Log Price,Size Category_Large,Size Category_Medium,Size Category_Small,Category Number,Category Label
S,RESI,2.0,1500.0,2020-09-29,12.0,3,2020,9,29,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,431.3333333333333,5.0,0.6666666666666666,215666.66666666663,13.380101573483037,0.0,1.0,0.0,2,medium
S,RESI,2.5,2540.0,2020-09-29,8.0,3,2020,9,29,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,519.6850393700787,5.5,0.8333333333333334,440000.0,14.093142294562554,1.0,0.0,0.0,1,large
S,RESI,2.75,2520.0,2020-09-29,14.0,3,2020,9,29,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,367.0634920634921,5.75,0.9166666666666666,308333.3333333333,13.737549016494562,1.0,0.0,0.0,1,large
S,COND,3.5,1724.0,2020-09-29,24.0,3,2020,9,29,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,809.65313225058,6.5,1.1666666666666667,465280.6666666667,14.149008375383298,0.0,1.0,0.0,2,medium
S,RESI,1.75,2120.0,2020-09-30,10.0,3,2020,9,30,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,431.6037735849056,4.75,0.5833333333333334,305000.0,13.726679344257658,1.0,0.0,0.0,1,large
S,RESI,2.25,2880.0,2020-09-30,36.0,4,2020,9,30,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,486.1111111111111,6.25,0.5625,350000.0,14.151982794585487,1.0,0.0,0.0,1,large
S,COND,3.5,1724.0,2020-09-30,64.0,3,2020,9,30,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,813.5788863109049,6.5,1.1666666666666667,467536.6666666667,14.153845344675958,0.0,1.0,0.0,2,medium
S,RESI,1.0,1970.0,2020-09-30,3.0,3,2020,9,30,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,449.23857868020303,4.0,0.3333333333333333,295000.0,13.693342923990066,0.0,1.0,0.0,2,medium
S-UL,COND,0.0,1275.0,2020-10-01,,0,2020,10,1,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,588.2352941176471,0.0,0.0,750000.0,13.527828485512494,0.0,1.0,0.0,2,medium
S,RESI,2.75,2300.0,2020-10-01,8.0,4,2020,10,1,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,458.69565217391306,6.75,0.6875,263750.0,13.869051324892304,1.0,0.0,0.0,1,large
S,COND,1.0,640.0,2020-10-01,70.0,1,2020,10,1,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,703.046875,2.0,1.0,449950.0,13.016891744462097,0.0,0.0,1.0,3,small
S,COND,2.0,1165.0,2020-10-01,132.0,2,2020,10,1,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,437.76824034334766,4.0,1.0,255000.0,13.142166004700508,0.0,1.0,0.0,2,medium
S,COND,1.0,664.0,2020-10-02,70.0,1,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,567.7710843373494,2.0,1.0,377000.0,12.840000466430148,0.0,0.0,1.0,3,small
S,COND,3.5,1724.0,2020-10-02,,3,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,825.2546403712297,6.5,1.1666666666666667,474246.3333333333,14.168094444929595,0.0,1.0,0.0,2,medium
S,COND,2.25,1755.0,2020-10-02,202.0,2,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,487.1794871794872,4.25,1.125,427500.0,13.658856747918897,0.0,1.0,0.0,2,medium
S,COND,1.0,696.0,2020-10-02,31.0,1,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,484.91379310344826,2.0,1.0,337500.0,12.729320789294722,0.0,0.0,1.0,3,small
S,RESI,2.0,1850.0,2020-10-02,18.0,3,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,457.2972972972973,5.0,0.6666666666666666,282000.0,13.64827463858836,0.0,1.0,0.0,2,medium
S-UL,RESI,1.25,1550.0,2020-10-02,,2,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,629.0322580645161,3.25,0.625,487500.0,13.790192749979983,0.0,1.0,0.0,2,medium
S,COND,1.0,642.0,2020-10-02,158.0,1,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,615.2647975077882,2.0,1.0,395000.0,12.88664104388326,0.0,0.0,1.0,3,small
S,RESI,1.75,2410.0,2020-10-02,19.0,2,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,331.5352697095436,3.75,0.875,399500.0,13.591116224748411,1.0,0.0,0.0,1,large
S,COND,1.0,858.0,2020-10-02,33.0,1,2020,10,2,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,536.060606060606,2.0,1.0,459940.0,13.038851325175314,0.0,0.0,1.0,3,small
S,RESI,1.0,1080.0,2020-10-03,5.0,3,2020,10,3,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,814.8148148148148,4.0,0.3333333333333333,293333.3333333333,13.687677186454389,0.0,1.0,0.0,2,medium
S,COND,1.75,867.0,2020-10-05,63.0,2,2020,10,5,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,485.58246828143024,3.75,0.875,210500.0,12.950388112664518,0.0,0.0,1.0,3,small
S,RESI,2.5,2360.0,2020-10-05,12.0,3,2020,10,5,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,423.3050847457627,5.5,0.8333333333333334,333000.0,13.81451005763069,1.0,0.0,0.0,1,large
S,RESI,2.25,2940.0,2020-10-05,6.0,3,2020,10,5,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,644.5578231292517,5.25,0.75,631666.6666666666,14.454729396498664,1.0,0.0,0.0,1,large
S,RESI,2.25,2830.0,2020-10-06,4.0,4,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,531.8021201413428,6.25,0.5625,376250.0,14.224303456165114,1.0,0.0,0.0,1,large
S,RESI,2.5,2036.0,2020-10-06,21.0,3,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,613.9489194499017,5.5,0.8333333333333334,416666.6666666667,14.038654109278484,1.0,0.0,0.0,1,large
S,RESI,3.0,2830.0,2020-10-06,6.0,3,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,481.095406360424,6.0,1.0,453833.3333333333,14.124097591095952,1.0,0.0,0.0,1,large
S,COND,1.75,1275.0,2020-10-06,15.0,2,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,572.5490196078431,3.75,0.875,365000.0,13.500799813124576,0.0,1.0,0.0,2,medium
S,RESI,1.75,2090.0,2020-10-06,3.0,3,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,492.82296650717706,4.75,0.5833333333333334,343333.3333333333,13.845069360205818,1.0,0.0,0.0,1,large
S,COND,1.75,1159.0,2020-10-06,50.0,2,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,507.7653149266609,3.75,0.875,294250.0,13.285332205682469,0.0,1.0,0.0,2,medium
S,COND,1.0,523.0,2020-10-06,18.0,1,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,652.9636711281071,2.0,1.0,341500.0,12.741102957992982,0.0,0.0,1.0,3,small
S,COND,2.0,1508.0,2020-10-06,9.0,2,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,513.9257294429708,4.0,1.0,387500.0,13.560618308335483,0.0,1.0,0.0,2,medium
S,COND,1.0,777.0,2020-10-06,10.0,2,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,514.8005148005147,3.0,0.5,200000.0,12.89921982609012,0.0,0.0,1.0,3,small
S,COND,1.75,1370.0,2020-10-06,11.0,2,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,463.5036496350365,3.75,0.875,317500.0,13.36138027787483,0.0,1.0,0.0,2,medium
S,RESI,2.75,2910.0,2020-10-06,30.0,4,2020,10,6,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,429.2096219931272,6.75,0.6875,312250.0,14.037853789107714,1.0,0.0,0.0,1,large
S,RESI,1.75,1023.0,2020-10-07,23.0,2,2020,10,7,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,742.9130009775171,3.75,0.875,380000.0,13.541073712262516,0.0,1.0,0.0,2,medium
S,RESI,1.75,1880.0,2020-10-07,2.0,3,2020,10,7,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,496.2765957446808,4.75,0.5833333333333334,311000.0,13.74616047982948,0.0,1.0,0.0,2,medium
S,COND,1.0,531.0,2020-10-07,6.0,1,2020,10,7,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,682.6741996233521,2.0,1.0,362500.0,12.800779753276869,0.0,0.0,1.0,3,small
S,COND,1.0,617.0,2020-10-07,4.0,1,2020,10,7,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,599.513776337115,2.0,1.0,369900.0,12.820987977820543,0.0,0.0,1.0,3,small
S,RESI,3.5,2610.0,2020-10-08,9.0,4,2020,10,8,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,524.904214559387,7.5,0.875,342500.0,14.130321297804308,1.0,0.0,0.0,1,large
S,COND,1.0,655.0,2020-10-08,74.0,1,2020,10,8,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,612.2137404580153,2.0,1.0,401000.0,12.901716706288706,0.0,0.0,1.0,3,small
S,COND,1.0,603.0,2020-10-08,6.0,1,2020,10,8,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,497.5124378109453,2.0,1.0,300000.0,12.611537753638338,0.0,0.0,1.0,3,small
S,COND,1.0,1074.0,2020-10-08,7.0,1,2020,10,8,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,689.9441340782123,2.0,1.0,741000.0,13.515755904278224,0.0,1.0,0.0,2,medium
S,RESI,1.5,1930.0,2020-10-08,6.0,4,2020,10,8,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,569.9481865284974,5.5,0.375,275000.0,13.9108207377686,0.0,1.0,0.0,2,medium
S,RESI,1.75,2090.0,2020-10-08,53.0,2,2020,10,8,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,543.0622009569378,3.75,0.875,567500.0,13.94214320889764,1.0,0.0,0.0,1,large
S,RESI,2.75,2800.0,2020-10-09,5.0,4,2020,10,9,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,517.8571428571429,6.75,0.6875,362500.0,14.187074114396758,1.0,0.0,0.0,1,large
S,COND,2.0,878.0,2020-10-09,35.0,2,2020,10,9,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,545.3302961275626,4.0,1.0,239400.0,13.079038252665956,0.0,0.0,1.0,3,small
S,RESI,1.75,1286.0,2020-10-09,63.0,3,2020,10,9,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,587.0917573872473,4.75,0.5833333333333334,251666.66666666663,13.534473028231162,0.0,1.0,0.0,2,medium
S,COND,2.25,1362.0,2020-10-09,317.0,2,2020,10,9,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,787.4412628487519,4.25,1.125,536247.5,13.88549826776878,0.0,1.0,0.0,2,medium
S,COND,2.5,1526.0,2020-10-09,70.0,3,2020,10,9,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,835.8604193971166,5.5,0.8333333333333334,425174.3333333333,14.058866848545684,0.0,1.0,0.0,2,medium
S,RESI,1.75,1880.0,2020-10-09,7.0,2,2020,10,9,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,723.4042553191489,3.75,0.875,680000.0,14.122995257712237,0.0,1.0,0.0,2,medium
S,RESI,1.75,1154.0,2020-10-10,,2,2020,10,10,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,701.9064124783363,3.75,0.875,405000.0,13.604789526648622,0.0,1.0,0.0,2,medium
S,COND,1.75,1029.0,2020-10-10,11.0,2,2020,10,10,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,376.0932944606414,3.75,0.875,193500.0,12.86617997201192,0.0,1.0,0.0,2,medium
S,COND,1.5,936.0,2020-10-10,12.0,1,2020,10,10,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,582.2649572649573,2.5,1.5,545000.0,13.208541073645382,0.0,0.0,1.0,3,small
S,COND,1.0,597.0,2020-10-13,73.0,1,2020,10,13,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,636.5159128978224,2.0,1.0,380000.0,12.84792653170257,0.0,0.0,1.0,3,small
S,RESI,1.75,1420.0,2020-10-13,7.0,3,2020,10,13,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,633.0985915492957,4.75,0.5833333333333334,299666.6666666667,13.709038313453757,0.0,1.0,0.0,2,medium
S,COND,2.25,2300.0,2020-10-13,7.0,3,2020,10,13,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,852.1739130434783,5.25,0.75,653333.3333333334,14.4884550312067,1.0,0.0,0.0,1,large
S,RESI,2.0,1251.0,2020-10-14,5.0,2,2020,10,14,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,607.4740207833732,4.0,1.0,379975.0,13.541007920624608,0.0,1.0,0.0,2,medium
S,COND,1.0,851.0,2020-10-14,46.0,1,2020,10,14,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,499.4124559341951,2.0,1.0,425000.0,12.959844447906551,0.0,0.0,1.0,3,small
S,RESI,1.0,1850.0,2020-10-14,54.0,3,2020,10,14,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,486.4864864864865,4.0,0.3333333333333333,300000.0,13.710150042306449,0.0,1.0,0.0,2,medium
S,RESI,0.75,423.0,2020-10-14,95.0,1,2020,10,14,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,825.0591016548464,1.75,0.75,349000.0,12.762827201184564,0.0,0.0,1.0,3,small
S,COND,0.75,598.0,2020-10-14,15.0,1,2020,10,14,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,618.7290969899666,1.75,0.75,370000.0,12.821258284620408,0.0,0.0,1.0,3,small
S,RESI,2.5,2860.0,2020-10-14,4.0,4,2020,10,14,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,557.6923076923077,6.5,0.625,398750.0,14.282384294201082,1.0,0.0,0.0,1,large
S,RESI,2.75,2660.0,2020-10-14,,3,2020,10,14,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,460.5263157894737,5.75,0.9166666666666666,408333.3333333333,14.018451401960965,1.0,0.0,0.0,1,large
S,RESI,1.5,1890.0,2020-10-15,4.0,3,2020,10,15,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,554.3915343915344,4.5,0.5,349266.6666666667,13.862203285956255,0.0,1.0,0.0,2,medium
S,RESI,1.0,880.0,2020-10-15,18.0,2,2020,10,15,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,763.6363636363636,3.0,0.5,336000.0,13.418013619505286,0.0,0.0,1.0,3,small
S,RESI,2.0,2116.0,2020-10-15,7.0,4,2020,10,15,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,534.0264650283553,6.0,0.5,282500.0,13.937728190688524,1.0,0.0,0.0,1,large
S,COND,1.0,859.0,2020-10-15,25.0,1,2020,10,15,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,634.4586728754366,2.0,1.0,545000.0,13.208541073645382,0.0,0.0,1.0,3,small
S,COND,1.75,990.0,2020-10-16,7.0,2,2020,10,16,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,656.5656565656566,3.75,0.875,325000.0,13.38472764187182,0.0,0.0,1.0,3,small
S,COND,1.75,1082.0,2020-10-16,7.0,2,2020,10,16,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,572.0887245841035,3.75,0.875,309500.0,13.335860551666734,0.0,1.0,0.0,2,medium
S,COND,0.75,1149.0,2020-10-16,21.0,2,2020,10,16,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,543.0809399477807,2.75,0.375,312000.0,13.343905647351566,0.0,1.0,0.0,2,medium
S,COND,1.75,915.0,2020-10-16,122.0,2,2020,10,16,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,677.5956284153006,3.75,0.875,310000.0,13.337474757021274,0.0,0.0,1.0,3,small
S,COND,1.75,952.0,2020-10-16,49.0,2,2020,10,16,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,441.1764705882353,3.75,0.875,210000.0,12.948009990259552,0.0,0.0,1.0,3,small
S,COND,3.5,1724.0,2020-10-17,163.0,3,2020,10,17,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,804.6461716937355,6.5,1.1666666666666667,462403.3333333333,14.14280509374829,0.0,1.0,0.0,2,medium
S,COND,1.0,977.0,2020-10-17,3.0,2,2020,10,17,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,364.38075742067554,3.0,0.5,178000.0,12.782686009834167,0.0,0.0,1.0,3,small
S,COND,1.75,1049.0,2020-10-18,10.0,2,2020,10,18,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,481.4108674928504,3.75,0.875,252500.0,13.132313708257495,0.0,1.0,0.0,2,medium
S,RESI,2.0,1810.0,2020-10-19,5.0,3,2020,10,19,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,567.4033149171271,5.0,0.6666666666666666,342333.3333333333,13.842152488910695,0.0,1.0,0.0,2,medium
S,COND,2.0,1166.0,2020-10-19,7.0,2,2020,10,19,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,561.7495711835335,4.0,1.0,327500.0,13.39239051461739,0.0,1.0,0.0,2,medium
S,COND,1.0,808.0,2020-10-19,3.0,1,2020,10,19,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,538.3663366336634,2.0,1.0,435000.0,12.983101310070822,0.0,0.0,1.0,3,small
S,RESI,1.0,1670.0,2020-10-19,7.0,2,2020,10,19,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,508.9820359281437,3.0,0.5,425000.0,13.652991628466498,0.0,1.0,0.0,2,medium
S,RESI,2.5,2580.0,2020-10-20,47.0,4,2020,10,20,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,516.6666666666666,6.5,0.625,333250.0,14.102942599160846,1.0,0.0,0.0,1,large
S,RESI,1.5,2660.0,2020-10-20,19.0,3,2020,10,20,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,356.203007518797,4.5,0.5,315833.3333333333,13.761582215938718,1.0,0.0,0.0,1,large
S,RESI,1.75,2192.0,2020-10-20,4.0,4,2020,10,20,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,552.007299270073,5.75,0.4375,302500.0,14.006130917572923,1.0,0.0,0.0,1,large
S,RESI,1.75,1409.0,2020-10-20,36.0,2,2020,10,20,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,624.5209368346345,3.75,0.875,439975.0,13.687620366658358,0.0,1.0,0.0,2,medium
S,COND,3.25,1724.0,2020-10-20,26.0,3,2020,10,20,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,888.975638051044,6.25,1.0833333333333333,510864.6666666667,14.242472282594948,0.0,1.0,0.0,2,medium
S,COND,1.75,1218.0,2020-10-20,4.0,2,2020,10,20,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,502.46305418719214,3.75,0.875,306000.0,13.324487561494465,0.0,1.0,0.0,2,medium
S-UL,COND,1.75,1653.0,2020-10-21,,2,2020,10,21,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,750.151240169389,3.75,0.875,620000.0,14.03062193758122,0.0,1.0,0.0,2,medium
S,RESI,1.75,1360.0,2020-10-21,20.0,2,2020,10,21,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,588.2352941176471,3.75,0.875,400000.0,13.592367006650065,0.0,1.0,0.0,2,medium
S,RESI,1.75,2830.0,2020-10-21,16.0,2,2020,10,21,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,609.5406360424029,3.75,0.875,862500.0,14.360737608447597,1.0,0.0,0.0,1,large
S,COND,1.0,692.0,2020-10-21,40.0,1,2020,10,21,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,606.9364161849711,2.0,1.0,420000.0,12.948009990259552,0.0,0.0,1.0,3,small
S,COND,2.25,1362.0,2020-10-22,414.0,2,2020,10,22,25.0,1.006,0.994,569.0,1053942.0,418.0,313.0,9.0,1.0,1.0,546.0,892000.0,3.3,3.2,651.0,409.0,734.2107195301028,4.25,1.125,499997.5,13.815505557951774,0.0,1.0,0.0,2,medium
