#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
579946623,S,RESI,2622,1st Ave N,WA,"$1,550,000",3.25,"3,425",07/05/2016,700,Seattle,8.0,4
580946533,S,RESI,3240,W Viewmont Wy W,WA,"$801,000",1.75,"2,160",07/05/2016,700,Seattle,12.0,3
581929845,S,COND,720,Queen Anne Ave N #511,WA,"$360,000",1.0,572,07/05/2016,700,Seattle,8.0,1
582845987,S,RESI,4324,W Cramer St,WA,"$1,700,000",3.5,"4,200",07/05/2016,700,Seattle,24.0,4
583881848,S,RESI,611,W Kinnear Place,WA,"$1,640,000",2.25,"3,330",07/05/2016,700,Seattle,212.0,4
584929625,S,COND,1001,Queen Anne Ave N #303,WA,"$555,000",1.5,"1,258",07/05/2016,700,Seattle,41.0,2
585931399,S,RESI,3611,12th Ave W,WA,"$750,000",1.75,"1,964",07/06/2016,700,Seattle,6.0,3
586947899,S,COND,201,Galer St #362,WA,"$436,700",1.0,665,07/06/2016,700,Seattle,7.0,1
587939813,S,RESI,2136,7th Ave W,WA,"$1,060,000",2.25,"2,200",07/06/2016,700,Seattle,26.0,4
588948175,S,COND,2244,13th Ave W #202,WA,"$317,500",1.0,595,07/06/2016,700,Seattle,11.0,1
589938928,S,RESI,517,W Highland Dr,WA,"$3,995,000",4.75,"6,339",07/06/2016,700,Seattle,13.0,5
590939529,S,RESI,2916,W Eaton,WA,"$1,015,000",2.5,"3,000",07/06/2016,700,Seattle,6.0,3
591948915,S,COND,3423,W Government Wy #5,WA,"$350,000",1.5,960,07/07/2016,700,Seattle,7.0,2
592948945,S,COND,699,John St #315,WA,"$435,000",1.5,846,07/07/2016,700,Seattle,8.0,1
593931997,S,RESI,662,A W Emerson St,WA,"$769,950",2.5,"2,354",07/07/2016,700,Seattle,16.0,3
594935141,S,RESI,2531,Westmont Wy W,WA,"$725,000",1.5,"1,720",07/08/2016,700,Seattle,18.0,3
595944534,S,COND,3711,26th Place W #102,WA,"$285,000",1.0,856,07/08/2016,700,Seattle,9.0,2
596951163,S,COND,2040,Waverly Place N #302,WA,"$825,000",2.0,"1,608",07/08/2016,700,Seattle,7.0,2
597952040,S,RESI,4026,31st Ave W,WA,"$685,000",1.75,"1,480",07/08/2016,700,Seattle,8.0,3
